scenario,run_id,player,total_reward,EV_per_round,ROI
sim3_BS_HiLo_RD_cautious,155,BS,-170.0,-0.34,-0.17
sim3_BS_HiLo_RD_cautious,155,HiLo,590.0,1.18,0.59
sim3_BS_HiLo_RD_cautious,155,RD,-220.0,-0.44,-0.22
sim3_BS_HiLo_RD_cautious,156,BS,545.0,1.09,0.545
sim3_BS_HiLo_RD_cautious,156,HiLo,593.0,1.186,0.593
sim3_BS_HiLo_RD_cautious,156,RD,280.0,0.56,0.28
sim3_BS_HiLo_RD_cautious,157,BS,290.0,0.58,0.29
sim3_BS_HiLo_RD_cautious,157,HiLo,99.0,0.198,0.099
sim3_BS_HiLo_RD_cautious,157,RD,150.0,0.3,0.15
sim3_BS_HiLo_RD_cautious,158,BS,265.0,0.53,0.265
sim3_BS_HiLo_RD_cautious,158,HiLo,188.0,0.376,0.188
sim3_BS_HiLo_RD_cautious,158,RD,55.0,0.11,0.055
sim3_BS_HiLo_RD_cautious,159,BS,270.0,0.54,0.27
sim3_BS_HiLo_RD_cautious,159,HiLo,434.0,0.868,0.434
sim3_BS_HiLo_RD_cautious,159,RD,-160.0,-0.32,-0.16
sim3_BS_HiLo_RD_cautious,160,BS,585.0,1.17,0.585
sim3_BS_HiLo_RD_cautious,160,HiLo,1031.0,2.062,1.031
sim3_BS_HiLo_RD_cautious,160,RD,340.0,0.68,0.34
sim3_BS_HiLo_RD_cautious,161,BS,150.0,0.3,0.15
sim3_BS_HiLo_RD_cautious,161,HiLo,1141.0,2.282,1.141
sim3_BS_HiLo_RD_cautious,161,RD,-425.0,-0.85,-0.425
sim3_BS_HiLo_RD_cautious,162,BS,350.0,0.7,0.35
sim3_BS_HiLo_RD_cautious,162,HiLo,129.0,0.258,0.129
sim3_BS_HiLo_RD_cautious,162,RD,-455.0,-0.91,-0.455
sim3_BS_HiLo_RD_cautious,163,BS,-235.0,-0.47,-0.235
sim3_BS_HiLo_RD_cautious,163,HiLo,-218.0,-0.436,-0.218
sim3_BS_HiLo_RD_cautious,163,RD,165.0,0.33,0.165
sim3_BS_HiLo_RD_cautious,164,BS,-350.0,-0.7,-0.35
sim3_BS_HiLo_RD_cautious,164,HiLo,389.0,0.778,0.389
sim3_BS_HiLo_RD_cautious,164,RD,25.0,0.05,0.025
sim3_BS_HiLo_RD_cautious,165,BS,390.0,0.78,0.39
sim3_BS_HiLo_RD_cautious,165,HiLo,1387.0,2.774,1.387
sim3_BS_HiLo_RD_cautious,165,RD,625.0,1.25,0.625
sim3_BS_HiLo_RD_cautious,166,BS,-320.0,-0.64,-0.32
sim3_BS_HiLo_RD_cautious,166,HiLo,299.0,0.598,0.299
sim3_BS_HiLo_RD_cautious,166,RD,35.0,0.07,0.035
sim3_BS_HiLo_RD_cautious,167,BS,365.0,0.73,0.365
sim3_BS_HiLo_RD_cautious,167,HiLo,461.0,0.922,0.461
sim3_BS_HiLo_RD_cautious,167,RD,425.0,0.85,0.425
sim3_BS_HiLo_RD_cautious,168,BS,515.0,1.03,0.515
sim3_BS_HiLo_RD_cautious,168,HiLo,629.0,1.258,0.629
sim3_BS_HiLo_RD_cautious,168,RD,545.0,1.09,0.545
sim3_BS_HiLo_RD_cautious,169,BS,495.0,0.99,0.495
sim3_BS_HiLo_RD_cautious,169,HiLo,1274.0,2.548,1.274
sim3_BS_HiLo_RD_cautious,169,RD,-95.0,-0.19,-0.095
sim3_BS_HiLo_RD_cautious,170,BS,95.0,0.19,0.095
sim3_BS_HiLo_RD_cautious,170,HiLo,-125.0,-0.25,-0.125
sim3_BS_HiLo_RD_cautious,170,RD,625.0,1.25,0.625
sim3_BS_HiLo_RD_cautious,171,BS,40.0,0.08,0.04
sim3_BS_HiLo_RD_cautious,171,HiLo,429.0,0.858,0.429
sim3_BS_HiLo_RD_cautious,171,RD,35.0,0.07,0.035
sim3_BS_HiLo_RD_cautious,172,BS,-35.0,-0.07,-0.035
sim3_BS_HiLo_RD_cautious,172,HiLo,-346.0,-0.692,-0.346
sim3_BS_HiLo_RD_cautious,172,RD,400.0,0.8,0.4
sim3_BS_HiLo_RD_cautious,173,BS,65.0,0.13,0.065
sim3_BS_HiLo_RD_cautious,173,HiLo,-559.0,-1.118,-0.559
sim3_BS_HiLo_RD_cautious,173,RD,-35.0,-0.07,-0.035
sim3_BS_HiLo_RD_cautious,174,BS,5.0,0.01,0.005
sim3_BS_HiLo_RD_cautious,174,HiLo,61.0,0.122,0.061
sim3_BS_HiLo_RD_cautious,174,RD,-15.0,-0.03,-0.015
sim3_BS_HiLo_RD_cautious,175,BS,480.0,0.96,0.48
sim3_BS_HiLo_RD_cautious,175,HiLo,479.0,0.958,0.479
sim3_BS_HiLo_RD_cautious,175,RD,160.0,0.32,0.16
sim3_BS_HiLo_RD_cautious,176,BS,35.0,0.07,0.035
sim3_BS_HiLo_RD_cautious,176,HiLo,705.0,1.41,0.705
sim3_BS_HiLo_RD_cautious,176,RD,50.0,0.1,0.05
sim3_BS_HiLo_RD_cautious,177,BS,-120.0,-0.24,-0.12
sim3_BS_HiLo_RD_cautious,177,HiLo,-664.0,-1.328,-0.664
sim3_BS_HiLo_RD_cautious,177,RD,-235.0,-0.47,-0.235
sim3_BS_HiLo_RD_cautious,178,BS,155.0,0.31,0.155
sim3_BS_HiLo_RD_cautious,178,HiLo,477.0,0.954,0.477
sim3_BS_HiLo_RD_cautious,178,RD,-85.0,-0.17,-0.085
sim3_BS_HiLo_RD_cautious,179,BS,-50.0,-0.1,-0.05
sim3_BS_HiLo_RD_cautious,179,HiLo,-246.0,-0.492,-0.246
sim3_BS_HiLo_RD_cautious,179,RD,-200.0,-0.4,-0.2
sim3_BS_HiLo_RD_cautious,180,BS,350.0,0.7,0.35
sim3_BS_HiLo_RD_cautious,180,HiLo,400.0,0.8,0.4
sim3_BS_HiLo_RD_cautious,180,RD,130.0,0.26,0.13
sim3_BS_HiLo_RD_cautious,181,BS,-350.0,-0.7,-0.35
sim3_BS_HiLo_RD_cautious,181,HiLo,-56.0,-0.112,-0.056
sim3_BS_HiLo_RD_cautious,181,RD,-410.0,-0.82,-0.41
sim3_BS_HiLo_RD_cautious,182,BS,-375.0,-0.75,-0.375
sim3_BS_HiLo_RD_cautious,182,HiLo,239.0,0.478,0.239
sim3_BS_HiLo_RD_cautious,182,RD,250.0,0.5,0.25
sim3_BS_HiLo_RD_cautious,183,BS,-130.0,-0.26,-0.13
sim3_BS_HiLo_RD_cautious,183,HiLo,662.0,1.324,0.662
sim3_BS_HiLo_RD_cautious,183,RD,65.0,0.13,0.065
sim3_BS_HiLo_RD_cautious,184,BS,85.0,0.17,0.085
sim3_BS_HiLo_RD_cautious,184,HiLo,374.0,0.748,0.374
sim3_BS_HiLo_RD_cautious,184,RD,275.0,0.55,0.275
sim3_BS_HiLo_RD_cautious,185,BS,190.0,0.38,0.19
sim3_BS_HiLo_RD_cautious,185,HiLo,359.0,0.718,0.359
sim3_BS_HiLo_RD_cautious,185,RD,415.0,0.83,0.415
sim3_BS_HiLo_RD_cautious,186,BS,225.0,0.45,0.225
sim3_BS_HiLo_RD_cautious,186,HiLo,77.0,0.154,0.077
sim3_BS_HiLo_RD_cautious,186,RD,245.0,0.49,0.245
sim3_BS_HiLo_RD_cautious,187,BS,220.0,0.44,0.22
sim3_BS_HiLo_RD_cautious,187,HiLo,314.0,0.628,0.314
sim3_BS_HiLo_RD_cautious,187,RD,-290.0,-0.58,-0.29
sim3_BS_HiLo_RD_cautious,188,BS,25.0,0.05,0.025
sim3_BS_HiLo_RD_cautious,188,HiLo,607.0,1.214,0.607
sim3_BS_HiLo_RD_cautious,188,RD,195.0,0.39,0.195
sim3_BS_HiLo_RD_cautious,189,BS,80.0,0.16,0.08
sim3_BS_HiLo_RD_cautious,189,HiLo,-538.0,-1.076,-0.538
sim3_BS_HiLo_RD_cautious,189,RD,165.0,0.33,0.165
sim3_BS_HiLo_RD_cautious,190,BS,-65.0,-0.13,-0.065
sim3_BS_HiLo_RD_cautious,190,HiLo,-115.0,-0.23,-0.115
sim3_BS_HiLo_RD_cautious,190,RD,350.0,0.7,0.35
sim3_BS_HiLo_RD_cautious,191,BS,130.0,0.26,0.13
sim3_BS_HiLo_RD_cautious,191,HiLo,595.0,1.19,0.595
sim3_BS_HiLo_RD_cautious,191,RD,375.0,0.75,0.375
sim3_BS_HiLo_RD_cautious,192,BS,-185.0,-0.37,-0.185
sim3_BS_HiLo_RD_cautious,192,HiLo,-527.0,-1.054,-0.527
sim3_BS_HiLo_RD_cautious,192,RD,0.0,0.0,0.0
sim3_BS_HiLo_RD_cautious,193,BS,290.0,0.58,0.29
sim3_BS_HiLo_RD_cautious,193,HiLo,580.0,1.16,0.58
sim3_BS_HiLo_RD_cautious,193,RD,-140.0,-0.28,-0.14
sim3_BS_HiLo_RD_cautious,194,BS,205.0,0.41,0.205
sim3_BS_HiLo_RD_cautious,194,HiLo,-134.0,-0.268,-0.134
sim3_BS_HiLo_RD_cautious,194,RD,-75.0,-0.15,-0.075
sim3_BS_HiLo_RD_cautious,195,BS,-65.0,-0.13,-0.065
sim3_BS_HiLo_RD_cautious,195,HiLo,-51.0,-0.102,-0.051
sim3_BS_HiLo_RD_cautious,195,RD,30.0,0.06,0.03
sim3_BS_HiLo_RD_cautious,196,BS,-45.0,-0.09,-0.045
sim3_BS_HiLo_RD_cautious,196,HiLo,408.0,0.816,0.408
sim3_BS_HiLo_RD_cautious,196,RD,180.0,0.36,0.18
sim3_BS_HiLo_RD_cautious,197,BS,-55.0,-0.11,-0.055
sim3_BS_HiLo_RD_cautious,197,HiLo,349.0,0.698,0.349
sim3_BS_HiLo_RD_cautious,197,RD,185.0,0.37,0.185
sim3_BS_HiLo_RD_cautious,198,BS,20.0,0.04,0.02
sim3_BS_HiLo_RD_cautious,198,HiLo,395.0,0.79,0.395
sim3_BS_HiLo_RD_cautious,198,RD,225.0,0.45,0.225
sim3_BS_HiLo_RD_cautious,199,BS,-65.0,-0.13,-0.065
sim3_BS_HiLo_RD_cautious,199,HiLo,-104.0,-0.208,-0.104
sim3_BS_HiLo_RD_cautious,199,RD,45.0,0.09,0.045
sim3_BS_HiLo_RD_cautious,200,BS,50.0,0.1,0.05
sim3_BS_HiLo_RD_cautious,200,HiLo,-271.0,-0.542,-0.271
sim3_BS_HiLo_RD_cautious,200,RD,-20.0,-0.04,-0.02
sim4_BS_QL_aggressive_RD_aggressive,1,BS,-255.0,-0.51,-0.255
sim4_BS_QL_aggressive_RD_aggressive,1,QL,320.0,0.64,0.32
sim4_BS_QL_aggressive_RD_aggressive,1,RD,30.0,0.06,0.03
sim4_BS_QL_aggressive_RD_aggressive,2,BS,-10.0,-0.02,-0.01
sim4_BS_QL_aggressive_RD_aggressive,2,QL,190.0,0.38,0.19
sim4_BS_QL_aggressive_RD_aggressive,2,RD,335.0,0.67,0.335
sim4_BS_QL_aggressive_RD_aggressive,3,BS,-170.0,-0.34,-0.17
sim4_BS_QL_aggressive_RD_aggressive,3,QL,230.0,0.46,0.23
sim4_BS_QL_aggressive_RD_aggressive,3,RD,-280.0,-0.56,-0.28
sim4_BS_QL_aggressive_RD_aggressive,4,BS,65.0,0.13,0.065
sim4_BS_QL_aggressive_RD_aggressive,4,QL,175.0,0.35,0.175
sim4_BS_QL_aggressive_RD_aggressive,4,RD,245.0,0.49,0.245
sim4_BS_QL_aggressive_RD_aggressive,5,BS,-180.0,-0.36,-0.18
sim4_BS_QL_aggressive_RD_aggressive,5,QL,750.0,1.5,0.75
sim4_BS_QL_aggressive_RD_aggressive,5,RD,380.0,0.76,0.38
sim4_BS_QL_aggressive_RD_aggressive,6,BS,-310.0,-0.62,-0.31
sim4_BS_QL_aggressive_RD_aggressive,6,QL,140.0,0.28,0.14
sim4_BS_QL_aggressive_RD_aggressive,6,RD,50.0,0.1,0.05
sim4_BS_QL_aggressive_RD_aggressive,7,BS,-80.0,-0.16,-0.08
sim4_BS_QL_aggressive_RD_aggressive,7,QL,180.0,0.36,0.18
sim4_BS_QL_aggressive_RD_aggressive,7,RD,-10.0,-0.02,-0.01
sim4_BS_QL_aggressive_RD_aggressive,8,BS,40.0,0.08,0.04
sim4_BS_QL_aggressive_RD_aggressive,8,QL,-650.0,-1.3,-0.65
sim4_BS_QL_aggressive_RD_aggressive,8,RD,-440.0,-0.88,-0.44
sim4_BS_QL_aggressive_RD_aggressive,9,BS,-195.0,-0.39,-0.195
sim4_BS_QL_aggressive_RD_aggressive,9,QL,-255.0,-0.51,-0.255
sim4_BS_QL_aggressive_RD_aggressive,9,RD,-95.0,-0.19,-0.095
sim4_BS_QL_aggressive_RD_aggressive,10,BS,-165.0,-0.33,-0.165
sim4_BS_QL_aggressive_RD_aggressive,10,QL,-565.0,-1.13,-0.565
sim4_BS_QL_aggressive_RD_aggressive,10,RD,175.0,0.35,0.175
sim4_BS_QL_aggressive_RD_aggressive,11,BS,380.0,0.76,0.38
sim4_BS_QL_aggressive_RD_aggressive,11,QL,-465.0,-0.93,-0.465
sim4_BS_QL_aggressive_RD_aggressive,11,RD,160.0,0.32,0.16
sim4_BS_QL_aggressive_RD_aggressive,12,BS,95.0,0.19,0.095
sim4_BS_QL_aggressive_RD_aggressive,12,QL,-5.0,-0.01,-0.005
sim4_BS_QL_aggressive_RD_aggressive,12,RD,35.0,0.07,0.035
sim4_BS_QL_aggressive_RD_aggressive,13,BS,215.0,0.43,0.215
sim4_BS_QL_aggressive_RD_aggressive,13,QL,-850.0,-1.7,-0.85
sim4_BS_QL_aggressive_RD_aggressive,13,RD,445.0,0.89,0.445
sim4_BS_QL_aggressive_RD_aggressive,14,BS,-125.0,-0.25,-0.125
sim4_BS_QL_aggressive_RD_aggressive,14,QL,-155.0,-0.31,-0.155
sim4_BS_QL_aggressive_RD_aggressive,14,RD,5.0,0.01,0.005
sim4_BS_QL_aggressive_RD_aggressive,15,BS,385.0,0.77,0.385
sim4_BS_QL_aggressive_RD_aggressive,15,QL,370.0,0.74,0.37
sim4_BS_QL_aggressive_RD_aggressive,15,RD,-60.0,-0.12,-0.06
sim4_BS_QL_aggressive_RD_aggressive,16,BS,-80.0,-0.16,-0.08
sim4_BS_QL_aggressive_RD_aggressive,16,QL,-260.0,-0.52,-0.26
sim4_BS_QL_aggressive_RD_aggressive,16,RD,-70.0,-0.14,-0.07
sim4_BS_QL_aggressive_RD_aggressive,17,BS,-170.0,-0.34,-0.17
sim4_BS_QL_aggressive_RD_aggressive,17,QL,-10.0,-0.02,-0.01
sim4_BS_QL_aggressive_RD_aggressive,17,RD,385.0,0.77,0.385
sim4_BS_QL_aggressive_RD_aggressive,18,BS,-705.0,-1.41,-0.705
sim4_BS_QL_aggressive_RD_aggressive,18,QL,-880.0,-1.76,-0.88
sim4_BS_QL_aggressive_RD_aggressive,18,RD,-555.0,-1.11,-0.555
sim4_BS_QL_aggressive_RD_aggressive,19,BS,-430.0,-0.86,-0.43
sim4_BS_QL_aggressive_RD_aggressive,19,QL,-835.0,-1.67,-0.835
sim4_BS_QL_aggressive_RD_aggressive,19,RD,-270.0,-0.54,-0.27
sim4_BS_QL_aggressive_RD_aggressive,20,BS,-325.0,-0.65,-0.325
sim4_BS_QL_aggressive_RD_aggressive,20,QL,-825.0,-1.65,-0.825
sim4_BS_QL_aggressive_RD_aggressive,20,RD,70.0,0.14,0.07
sim4_BS_QL_aggressive_RD_aggressive,21,BS,225.0,0.45,0.225
sim4_BS_QL_aggressive_RD_aggressive,21,QL,-420.0,-0.84,-0.42
sim4_BS_QL_aggressive_RD_aggressive,21,RD,20.0,0.04,0.02
sim4_BS_QL_aggressive_RD_aggressive,22,BS,80.0,0.16,0.08
sim4_BS_QL_aggressive_RD_aggressive,22,QL,-120.0,-0.24,-0.12
sim4_BS_QL_aggressive_RD_aggressive,22,RD,-110.0,-0.22,-0.11
sim4_BS_QL_aggressive_RD_aggressive,23,BS,480.0,0.96,0.48
sim4_BS_QL_aggressive_RD_aggressive,23,QL,-410.0,-0.82,-0.41
sim4_BS_QL_aggressive_RD_aggressive,23,RD,-30.0,-0.06,-0.03
sim4_BS_QL_aggressive_RD_aggressive,24,BS,30.0,0.06,0.03
sim4_BS_QL_aggressive_RD_aggressive,24,QL,245.0,0.49,0.245
sim4_BS_QL_aggressive_RD_aggressive,24,RD,-315.0,-0.63,-0.315
sim4_BS_QL_aggressive_RD_aggressive,25,BS,370.0,0.74,0.37
sim4_BS_QL_aggressive_RD_aggressive,25,QL,185.0,0.37,0.185
sim4_BS_QL_aggressive_RD_aggressive,25,RD,-115.0,-0.23,-0.115
sim4_BS_QL_aggressive_RD_aggressive,26,BS,-195.0,-0.39,-0.195
sim4_BS_QL_aggressive_RD_aggressive,26,QL,725.0,1.45,0.725
sim4_BS_QL_aggressive_RD_aggressive,26,RD,-330.0,-0.66,-0.33
sim4_BS_QL_aggressive_RD_aggressive,27,BS,280.0,0.56,0.28
sim4_BS_QL_aggressive_RD_aggressive,27,QL,-795.0,-1.59,-0.795
sim4_BS_QL_aggressive_RD_aggressive,27,RD,200.0,0.4,0.2
sim4_BS_QL_aggressive_RD_aggressive,28,BS,45.0,0.09,0.045
sim4_BS_QL_aggressive_RD_aggressive,28,QL,-800.0,-1.6,-0.8
sim4_BS_QL_aggressive_RD_aggressive,28,RD,-290.0,-0.58,-0.29
sim4_BS_QL_aggressive_RD_aggressive,29,BS,50.0,0.1,0.05
sim4_BS_QL_aggressive_RD_aggressive,29,QL,-200.0,-0.4,-0.2
sim4_BS_QL_aggressive_RD_aggressive,29,RD,-75.0,-0.15,-0.075
sim4_BS_QL_aggressive_RD_aggressive,30,BS,-235.0,-0.47,-0.235
sim4_BS_QL_aggressive_RD_aggressive,30,QL,-905.0,-1.81,-0.905
sim4_BS_QL_aggressive_RD_aggressive,30,RD,-230.0,-0.46,-0.23
sim4_BS_QL_aggressive_RD_aggressive,31,BS,350.0,0.7,0.35
sim4_BS_QL_aggressive_RD_aggressive,31,QL,280.0,0.56,0.28
sim4_BS_QL_aggressive_RD_aggressive,31,RD,100.0,0.2,0.1
sim4_BS_QL_aggressive_RD_aggressive,32,BS,165.0,0.33,0.165
sim4_BS_QL_aggressive_RD_aggressive,32,QL,-650.0,-1.3,-0.65
sim4_BS_QL_aggressive_RD_aggressive,32,RD,-290.0,-0.58,-0.29
sim4_BS_QL_aggressive_RD_aggressive,33,BS,-45.0,-0.09,-0.045
sim4_BS_QL_aggressive_RD_aggressive,33,QL,55.0,0.11,0.055
sim4_BS_QL_aggressive_RD_aggressive,33,RD,-665.0,-1.33,-0.665
sim4_BS_QL_aggressive_RD_aggressive,34,BS,-310.0,-0.62,-0.31
sim4_BS_QL_aggressive_RD_aggressive,34,QL,-525.0,-1.05,-0.525
sim4_BS_QL_aggressive_RD_aggressive,34,RD,-335.0,-0.67,-0.335
sim4_BS_QL_aggressive_RD_aggressive,35,BS,120.0,0.24,0.12
sim4_BS_QL_aggressive_RD_aggressive,35,QL,355.0,0.71,0.355
sim4_BS_QL_aggressive_RD_aggressive,35,RD,350.0,0.7,0.35
sim4_BS_QL_aggressive_RD_aggressive,36,BS,-505.0,-1.01,-0.505
sim4_BS_QL_aggressive_RD_aggressive,36,QL,-640.0,-1.28,-0.64
sim4_BS_QL_aggressive_RD_aggressive,36,RD,-275.0,-0.55,-0.275
sim4_BS_QL_aggressive_RD_aggressive,37,BS,30.0,0.06,0.03
sim4_BS_QL_aggressive_RD_aggressive,37,QL,-230.0,-0.46,-0.23
sim4_BS_QL_aggressive_RD_aggressive,37,RD,-365.0,-0.73,-0.365
sim4_BS_QL_aggressive_RD_aggressive,38,BS,-135.0,-0.27,-0.135
sim4_BS_QL_aggressive_RD_aggressive,38,QL,-725.0,-1.45,-0.725
sim4_BS_QL_aggressive_RD_aggressive,38,RD,55.0,0.11,0.055
sim4_BS_QL_aggressive_RD_aggressive,39,BS,210.0,0.42,0.21
sim4_BS_QL_aggressive_RD_aggressive,39,QL,-745.0,-1.49,-0.745
sim4_BS_QL_aggressive_RD_aggressive,39,RD,105.0,0.21,0.105
sim4_BS_QL_aggressive_RD_aggressive,40,BS,100.0,0.2,0.1
sim4_BS_QL_aggressive_RD_aggressive,40,QL,110.0,0.22,0.11
sim4_BS_QL_aggressive_RD_aggressive,40,RD,85.0,0.17,0.085
sim4_BS_QL_aggressive_RD_aggressive,41,BS,-70.0,-0.14,-0.07
sim4_BS_QL_aggressive_RD_aggressive,41,QL,-40.0,-0.08,-0.04
sim4_BS_QL_aggressive_RD_aggressive,41,RD,40.0,0.08,0.04
sim4_BS_QL_aggressive_RD_aggressive,42,BS,145.0,0.29,0.145
sim4_BS_QL_aggressive_RD_aggressive,42,QL,-885.0,-1.77,-0.885
sim4_BS_QL_aggressive_RD_aggressive,42,RD,-90.0,-0.18,-0.09
sim4_BS_QL_aggressive_RD_aggressive,43,BS,265.0,0.53,0.265
sim4_BS_QL_aggressive_RD_aggressive,43,QL,-410.0,-0.82,-0.41
sim4_BS_QL_aggressive_RD_aggressive,43,RD,-5.0,-0.01,-0.005
sim4_BS_QL_aggressive_RD_aggressive,44,BS,-70.0,-0.14,-0.07
sim4_BS_QL_aggressive_RD_aggressive,44,QL,-865.0,-1.73,-0.865
sim4_BS_QL_aggressive_RD_aggressive,44,RD,25.0,0.05,0.025
sim4_BS_QL_aggressive_RD_aggressive,45,BS,60.0,0.12,0.06
sim4_BS_QL_aggressive_RD_aggressive,45,QL,-385.0,-0.77,-0.385
sim4_BS_QL_aggressive_RD_aggressive,45,RD,0.0,0.0,0.0
sim4_BS_QL_aggressive_RD_aggressive,46,BS,-70.0,-0.14,-0.07
sim4_BS_QL_aggressive_RD_aggressive,46,QL,-920.0,-1.84,-0.92
sim4_BS_QL_aggressive_RD_aggressive,46,RD,-235.0,-0.47,-0.235
sim4_BS_QL_aggressive_RD_aggressive,47,BS,90.0,0.18,0.09
sim4_BS_QL_aggressive_RD_aggressive,47,QL,1025.0,2.05,1.025
sim4_BS_QL_aggressive_RD_aggressive,47,RD,265.0,0.53,0.265
sim4_BS_QL_aggressive_RD_aggressive,48,BS,380.0,0.76,0.38
sim4_BS_QL_aggressive_RD_aggressive,48,QL,-350.0,-0.7,-0.35
sim4_BS_QL_aggressive_RD_aggressive,48,RD,160.0,0.32,0.16
sim4_BS_QL_aggressive_RD_aggressive,49,BS,-305.0,-0.61,-0.305
sim4_BS_QL_aggressive_RD_aggressive,49,QL,-80.0,-0.16,-0.08
sim4_BS_QL_aggressive_RD_aggressive,49,RD,-345.0,-0.69,-0.345
sim4_BS_QL_aggressive_RD_aggressive,50,BS,400.0,0.8,0.4
sim4_BS_QL_aggressive_RD_aggressive,50,QL,-895.0,-1.79,-0.895
sim4_BS_QL_aggressive_RD_aggressive,50,RD,300.0,0.6,0.3
sim4_BS_QL_aggressive_RD_aggressive,51,BS,75.0,0.15,0.075
sim4_BS_QL_aggressive_RD_aggressive,51,QL,-105.0,-0.21,-0.105
sim4_BS_QL_aggressive_RD_aggressive,51,RD,-160.0,-0.32,-0.16
sim4_BS_QL_aggressive_RD_aggressive,52,BS,80.0,0.16,0.08
sim4_BS_QL_aggressive_RD_aggressive,52,QL,35.0,0.07,0.035
sim4_BS_QL_aggressive_RD_aggressive,52,RD,70.0,0.14,0.07
sim4_BS_QL_aggressive_RD_aggressive,53,BS,-50.0,-0.1,-0.05
sim4_BS_QL_aggressive_RD_aggressive,53,QL,-100.0,-0.2,-0.1
sim4_BS_QL_aggressive_RD_aggressive,53,RD,-290.0,-0.58,-0.29
sim4_BS_QL_aggressive_RD_aggressive,54,BS,-170.0,-0.34,-0.17
sim4_BS_QL_aggressive_RD_aggressive,54,QL,730.0,1.46,0.73
sim4_BS_QL_aggressive_RD_aggressive,54,RD,-245.0,-0.49,-0.245
sim4_BS_QL_aggressive_RD_aggressive,55,BS,-305.0,-0.61,-0.305
sim4_BS_QL_aggressive_RD_aggressive,55,QL,-820.0,-1.64,-0.82
sim4_BS_QL_aggressive_RD_aggressive,55,RD,-495.0,-0.99,-0.495
sim4_BS_QL_aggressive_RD_aggressive,56,BS,-740.0,-1.48,-0.74
sim4_BS_QL_aggressive_RD_aggressive,56,QL,180.0,0.36,0.18
sim4_BS_QL_aggressive_RD_aggressive,56,RD,-375.0,-0.75,-0.375
sim4_BS_QL_aggressive_RD_aggressive,57,BS,-160.0,-0.32,-0.16
sim4_BS_QL_aggressive_RD_aggressive,57,QL,-695.0,-1.39,-0.695
sim4_BS_QL_aggressive_RD_aggressive,57,RD,-185.0,-0.37,-0.185
sim4_BS_QL_aggressive_RD_aggressive,58,BS,425.0,0.85,0.425
sim4_BS_QL_aggressive_RD_aggressive,58,QL,240.0,0.48,0.24
sim4_BS_QL_aggressive_RD_aggressive,58,RD,-75.0,-0.15,-0.075
sim4_BS_QL_aggressive_RD_aggressive,59,BS,0.0,0.0,0.0
sim4_BS_QL_aggressive_RD_aggressive,59,QL,-540.0,-1.08,-0.54
sim4_BS_QL_aggressive_RD_aggressive,59,RD,240.0,0.48,0.24
sim4_BS_QL_aggressive_RD_aggressive,60,BS,115.0,0.23,0.115
sim4_BS_QL_aggressive_RD_aggressive,60,QL,355.0,0.71,0.355
sim4_BS_QL_aggressive_RD_aggressive,60,RD,275.0,0.55,0.275
sim4_BS_QL_aggressive_RD_aggressive,61,BS,-25.0,-0.05,-0.025
sim4_BS_QL_aggressive_RD_aggressive,61,QL,295.0,0.59,0.295
sim4_BS_QL_aggressive_RD_aggressive,61,RD,545.0,1.09,0.545
sim4_BS_QL_aggressive_RD_aggressive,62,BS,-10.0,-0.02,-0.01
sim4_BS_QL_aggressive_RD_aggressive,62,QL,390.0,0.78,0.39
sim4_BS_QL_aggressive_RD_aggressive,62,RD,180.0,0.36,0.18
sim4_BS_QL_aggressive_RD_aggressive,63,BS,180.0,0.36,0.18
sim4_BS_QL_aggressive_RD_aggressive,63,QL,-730.0,-1.46,-0.73
sim4_BS_QL_aggressive_RD_aggressive,63,RD,-80.0,-0.16,-0.08
sim4_BS_QL_aggressive_RD_aggressive,64,BS,110.0,0.22,0.11
sim4_BS_QL_aggressive_RD_aggressive,64,QL,475.0,0.95,0.475
sim4_BS_QL_aggressive_RD_aggressive,64,RD,-195.0,-0.39,-0.195
sim4_BS_QL_aggressive_RD_aggressive,65,BS,20.0,0.04,0.02
sim4_BS_QL_aggressive_RD_aggressive,65,QL,-155.0,-0.31,-0.155
sim4_BS_QL_aggressive_RD_aggressive,65,RD,55.0,0.11,0.055
sim4_BS_QL_aggressive_RD_aggressive,66,BS,190.0,0.38,0.19
sim4_BS_QL_aggressive_RD_aggressive,66,QL,-835.0,-1.67,-0.835
sim4_BS_QL_aggressive_RD_aggressive,66,RD,-330.0,-0.66,-0.33
sim4_BS_QL_aggressive_RD_aggressive,67,BS,205.0,0.41,0.205
sim4_BS_QL_aggressive_RD_aggressive,67,QL,-840.0,-1.68,-0.84
sim4_BS_QL_aggressive_RD_aggressive,67,RD,-95.0,-0.19,-0.095
sim4_BS_QL_aggressive_RD_aggressive,68,BS,205.0,0.41,0.205
sim4_BS_QL_aggressive_RD_aggressive,68,QL,435.0,0.87,0.435
sim4_BS_QL_aggressive_RD_aggressive,68,RD,-290.0,-0.58,-0.29
sim4_BS_QL_aggressive_RD_aggressive,69,BS,120.0,0.24,0.12
sim4_BS_QL_aggressive_RD_aggressive,69,QL,820.0,1.64,0.82
sim4_BS_QL_aggressive_RD_aggressive,69,RD,-110.0,-0.22,-0.11
sim4_BS_QL_aggressive_RD_aggressive,70,BS,145.0,0.29,0.145
sim4_BS_QL_aggressive_RD_aggressive,70,QL,-25.0,-0.05,-0.025
sim4_BS_QL_aggressive_RD_aggressive,70,RD,215.0,0.43,0.215
