episode,EV,states,epsilon
577001,-1.9988351599352332,12182,0.17701279619857976
578001,-2.3399763946729673,12182,0.1764833067524747
579001,-2.0414747369099127,12183,0.17595540114143443
580001,-1.4831884999931033,12183,0.17542907462781304
581001,-1.2558387350010503,12183,0.1749043224881361
582001,-2.777168967696654,12183,0.17438114001305824
583001,-2.397827153101625,12183,0.17385952250732098
584001,-2.286879171872844,12183,0.17333946528971048
585001,-2.2268638087284307,12183,0.17282096369301556
586001,-2.544151255298557,12183,0.17230401306398588
587001,-3.120427368350455,12184,0.17178860876329013
588001,-2.4521840382474376,12184,0.1712747461654744
589001,-2.596233255433037,12184,0.17076242065892058
590001,-2.7016657343219874,12184,0.1702516276458052
591001,-2.4710145986409064,12184,0.16974236254205796
592001,-3.9135174489047726,12185,0.16923462077732063
593001,-1.6661339563265827,12187,0.1687283977949061
594001,-2.1152774659101246,12187,0.1682236890517574
595001,-2.1415014443649567,12187,0.16772049001840708
596001,-2.541154129782813,12188,0.16721879617893637
597001,-1.73109647476307,12189,0.16671860303093475
598001,-2.1299031747107526,12190,0.16621990608545953
599001,-2.870297323912678,12190,0.16572270086699561
600001,-1.7352174158197287,12190,0.16522698291341525
601001,-1.664188511855065,12190,0.16473274777593802
602001,-1.8016772921381186,12190,0.16423999101909095
603001,-2.1987057615811145,12190,0.16374870822066864
604001,-2.79491066641295,12190,0.16325889497169363
605001,-2.961236405967324,12190,0.1627705468763768
606001,-1.7838089355854412,12190,0.1622836595520779
607001,-2.880439649562125,12190,0.16179822862926635
608001,-2.2963323872289236,12190,0.16131424975148181
609001,-2.1166840488346006,12190,0.1608317185752953
610001,-1.7369237468729708,12190,0.16035063077027004
611001,-3.04558727770337,12191,0.15987098201892272
612001,-1.8933697167158337,12191,0.15939276801668467
613001,-3.279040969874321,12191,0.15891598447186328
614001,-1.983297908515712,12191,0.15844062710560344
615001,-1.6323435438302596,12191,0.15796669165184918
616001,-1.9930823784300646,12191,0.15749417385730538
617001,-2.5670790818364617,12191,0.15702306948139955
618001,-1.9287285893203148,12192,0.15655337429624383
619001,-2.0094898862391486,12193,0.15608508408659705
620001,-2.2515443939721265,12193,0.15561819464982685
621001,-2.3742085412731724,12193,0.15515270179587198
622001,-1.5298823248106175,12193,0.15468860134720477
623001,-2.3110863999661384,12194,0.1542258891387935
624001,-2.2356193330390193,12195,0.15376456101806518
625001,-2.027541297800788,12195,0.1533046128448681
626001,-2.0716204683453396,12195,0.15284604049143488
627001,-1.7204041438701687,12195,0.15238883984234525
628001,-2.545696124650359,12196,0.15193300679448923
629001,-2.4146153508742345,12196,0.15147853725703025
630001,-2.768813861830981,12196,0.15102542715136846
631001,-3.4493198326627814,12196,0.15057367241110411
632001,-2.482216838687991,12196,0.15012326898200107
633001,-2.103295401510807,12196,0.14967421282195043
634001,-2.4792685837393904,12196,0.14922649990093426
635001,-2.003068615086975,12196,0.14878012620098943
636001,-1.6275119965312743,12196,0.1483350877161715
637001,-1.6637250117869165,12196,0.14789138045251882
638001,-2.2073671702821698,12196,0.1474490004280167
639001,-2.0645285878020596,12196,0.14700794367256165
640001,-2.313707296034326,12198,0.14656820622792568
641001,-2.2724039861598504,12198,0.14612978414772096
642001,-3.2628698214157494,12198,0.1456926734973642
643001,-1.5433636809689628,12198,0.1452568703540415
644001,-2.9313385048533287,12198,0.144822370806673
645001,-1.5164167373215727,12199,0.14438917095587792
646001,-3.0483643290341775,12199,0.14395726691393945
647001,-1.9838001653760486,12199,0.14352665480476998
648001,-0.9019982234438837,12199,0.14309733076387615
649001,-1.8295361270876846,12200,0.14266929093832434
650001,-1.9312940825118616,12200,0.14224253148670601
651001,-1.8716602515058873,12201,0.14181704857910318
652001,-1.602042745094814,12201,0.1413928383970542
653001,-2.3632767615526236,12201,0.14096989713351926
654001,-2.6620198888239353,12201,0.14054822099284647
655001,-2.855143068181767,12201,0.14012780619073767
656001,-2.3263386932717887,12201,0.13970864895421442
657001,-2.0223369483839875,12201,0.13929074552158424
658001,-1.6868916825118092,12202,0.1388740921424068
659001,-2.4014624723086646,12202,0.13845868507746031
660001,-3.3044357491050675,12202,0.13804452059870786
661001,-1.9794095388001611,12202,0.13763159498926408
662001,-1.9992132671366778,12203,0.1372199045433617
663001,-1.5820795640641214,12203,0.13680944556631833
664001,-1.9396399344743738,12203,0.13640021437450334
665001,-4.268750502762651,12203,0.1359922072953047
666001,-1.5214424197149496,12204,0.1355854206670961
667001,-1.267044439832053,12204,0.1351798508392041
668001,-2.4123711040372418,12204,0.1347754941718753
669001,-1.281267533865383,12204,0.13437234703624368
670001,-3.0781483317514304,12205,0.13397040581429812
671001,-1.969207606096056,12205,0.13356966689884986
672001,-1.8575623325995374,12206,0.13317012669350015
673001,-2.570661342606016,12206,0.13277178161260791
674001,-1.1342203624571763,12206,0.13237462808125772
675001,-2.734879232585052,12206,0.1319786625352275
676001,-1.0333318611808013,12206,0.1315838814209567
677001,-1.4971522708989744,12206,0.13119028119551437
678001,-1.8884536329915722,12208,0.13079785832656737
679001,-1.4684608479604218,12209,0.1304066092923486
680001,-2.211810688081368,12211,0.13001653058162543
681001,-2.100066605935949,12211,0.12962761869366826
682001,-2.372592347737991,12212,0.12923987013821903
683001,-1.3696399224444031,12212,0.1288532814354599
684001,-2.3152538467787203,12212,0.12846784911598205
685001,-2.180272348532452,12212,0.1280835697207545
686001,-3.035970939264813,12212,0.1277004398010931
687001,-2.078241426232311,12213,0.1273184559186296
688001,-3.0046201697251385,12213,0.12693761464528078
689001,-2.2131304873198134,12213,0.1265579125632176
690001,-1.8668048749655821,12213,0.12617934626483468
691001,-2.1272315537661917,12213,0.12580191235271956
692001,-1.5853513776358805,12213,0.12542560743962236
693001,-1.3326536096325872,12214,0.1250504281484253
694001,-2.19065591695724,12214,0.12467637111211234
695001,-2.234255654147332,12214,0.1243034329737391
696001,-2.7241325335442914,12214,0.12393161038640262
697001,-1.392414004093636,12214,0.12356090001321136
698001,-2.138013850793002,12214,0.12319129852725527
699001,-1.9578607710891611,12214,0.12282280261157591
700001,-2.3054549046884096,12215,0.1224554089591367
701001,-0.9817183969251341,12215,0.12208911427279322
702001,-3.11435085567408,12215,0.12172391526526363
703001,-1.3615353562021726,12216,0.12135980865909919
704001,-3.0453564390099714,12216,0.12099679118665481
705001,-2.218682533416051,12216,0.12063485959005973
706001,-2.460151841653127,12216,0.12027401062118832
707001,-2.307692554354427,12216,0.1199142410416309
708001,-1.3166889889091826,12216,0.11955554762266467
709001,-2.0873796331172323,12216,0.11919792714522474
710001,-2.4786583670444484,12216,0.11884137639987528
711001,-1.7342493967924224,12218,0.11848589218678066
712001,-1.7540063450442613,12219,0.11813147131567674
713001,-1.6984334144402837,12219,0.11777811060584227
714001,-1.4823271954121324,12219,0.11742580688607036
715001,-2.355573001776299,12219,0.11707455699463995
716001,-1.7304884955591866,12219,0.1167243577792875
717001,-1.835618934736285,12220,0.11637520609717866
718001,-1.4116274874232138,12221,0.1160270988148801
719001,-1.6246065197137753,12221,0.11568003280833136
720001,-2.279007453979341,12221,0.11533400496281683
721001,-2.7294114665309013,12221,0.11498901217293778
722001,-1.5827536430653404,12221,0.11464505134258451
723001,-1.9793342559326295,12221,0.11430211938490857
724001,-1.5656225284198975,12221,0.11396021322229503
725001,-1.8343115507083223,12221,0.11361932978633488
726001,-1.6626778420864206,12221,0.11327946601779747
727001,-1.4233056029308777,12221,0.11294061886660309
728001,-1.609352817824356,12221,0.11260278529179557
729001,-1.1998437157673068,12221,0.11226596226151501
730001,-1.7397675914818067,12221,0.11193014675297057
731001,-2.238851529491088,12221,0.11159533575241329
732001,-2.918101622026952,12221,0.11126152625510913
733001,-1.887647579913558,12221,0.11092871526531192
734001,-1.3494878701402444,12221,0.11059689979623655
735001,-0.7114713930717939,12221,0.1102660768700321
736001,-2.2943075347836945,12221,0.10993624351775518
737001,-1.2885785063032063,12221,0.1096073967793432
738001,-1.5275460809217072,12222,0.10927953370358791
739001,-2.054915787838271,12222,0.10895265134810882
740001,-2.151103072690451,12222,0.10862674677932686
741001,-2.0777128097026933,12222,0.10830181707243802
742001,-0.8146205325551031,12222,0.10797785931138709
743001,-1.4124061384182593,12222,0.10765487058884154
744001,-0.6533797411977547,12222,0.10733284800616538
745001,-2.5228911693551295,12222,0.10701178867339316
746001,-3.027224837776541,12222,0.10669168970920404
747001,-1.6514015197241814,12222,0.10637254824089593
748001,-1.2626222255842923,12223,0.10605436140435971
749001,-1.8041900462002236,12223,0.10573712634405355
750001,-1.5248490392258045,12223,0.10542084021297721
751001,-1.8279316177607838,12223,0.10510550017264657
752001,-2.9523879133436224,12223,0.10479110339306812
753001,-2.0427038024825226,12223,0.10447764705271356
754001,-1.7436098135760543,12223,0.1041651283384945
755001,-1.8147412338881819,12223,0.10385354444573719
756001,-2.670802657224639,12223,0.10354289257815734
757001,-1.650752061822963,12223,0.10323316994783507
758001,-0.9852929172407915,12223,0.10292437377518987
759001,-1.9513580220111286,12223,0.10261650128895561
760001,-1.5576203956105403,12223,0.10230954972615575
761001,-1.5072478035403722,12223,0.10200351633207848
762001,-1.1339213113317699,12223,0.10169839836025202
763001,-1.8483719063612516,12223,0.10139419307242
764001,-1.2812889933568443,12224,0.10109089773851682
765001,-2.127141680862594,12224,0.1007885096366432
766001,-1.266510368482062,12225,0.10048702605304174
767001,-1.7640539207094477,12225,0.1001864442820726
768001,-2.791568395795756,12225,0.09988676162618913
769001,-0.9844116846800117,12225,0.09958797539591376
770001,-1.6544302014168923,12225,0.09929008290981377
771001,-2.116052374349094,12225,0.0989930814944773
772001,-1.2161129142204707,12226,0.09869696848448936
773001,-1.1563040998698177,12226,0.09840174122240784
774001,-1.921698442261124,12226,0.09810739705873972
775001,-2.4827609103156036,12226,0.09781393335191728
776001,-2.319491565156515,12226,0.09752134746827437
777001,-2.537425021755412,12226,0.09722963678202282
778001,-1.6793696161626221,12226,0.09693879867522881
779001,-0.9963649995915518,12226,0.09664883053778944
780001,-1.545128950295754,12226,0.09635972976740928
781001,-1.498400374940141,12227,0.09607149376957701
782001,-1.0873971610159316,12227,0.09578411995754213
783001,-1.4948108305694172,12227,0.09549760575229177
784001,-2.264174456916151,12227,0.09521194858252753
785001,-0.9520638412490061,12227,0.0949271458846424
786001,-1.589394584630575,12227,0.09464319510269777
787001,-2.776581528215451,12227,0.09436009368840045
788001,-1.9338016195049552,12227,0.09407783910107988
789001,-1.5145696743943369,12227,0.09379642880766521
790001,-1.126364079249236,12227,0.09351586028266272
791001,-1.5285783114472045,12227,0.09323613100813301
792001,-1.5945394284203527,12227,0.09295723847366848
793001,-1.7578500391364305,12227,0.09267918017637079
794001,-2.2849406071669183,12227,0.09240195362082841
795001,-1.4572810069011704,12227,0.09212555631909419
796001,-1.0807715203445885,12227,0.09184998579066304
797001,-1.8129576307174495,12227,0.09157523956244971
798001,-1.0982757546123727,12227,0.09130131516876654
799001,-1.7287837019268841,12227,0.09102821015130136
800001,-1.4639600330001543,12227,0.09075592205909544
801001,-1.6916961456904858,12227,0.09048444844852147
802001,-1.8309005205217659,12227,0.09021378688326162
803001,-2.8669179450471964,12227,0.08994393493428574
804001,-1.7423166047147334,12227,0.08967489017982946
805001,-0.5262634019039137,12228,0.08940665020537257
806001,-1.0288433993935695,12228,0.08913921260361725
807001,-1.0282935481296551,12228,0.08887257497446652
808001,-2.033114276346507,12228,0.08860673492500269
809001,-0.9712988015347849,12228,0.08834169006946589
810001,-1.3125255045682895,12228,0.08807743802923265
811001,-1.8812438533749407,12229,0.08781397643279455
812001,-2.2254481469868095,12229,0.08755130291573694
813001,-2.114588505893677,12229,0.08728941512071774
814001,-1.329940285871672,12229,0.08702831069744625
815001,-1.8730080005514373,12229,0.0867679873026621
816001,-2.708369185809262,12229,0.08650844260011417
817001,-1.6460499988081043,12229,0.08624967426053967
818001,-1.8831255861224279,12229,0.08599167996164321
819001,-1.6608736882714983,12229,0.08573445738807596
820001,-1.4713503491293747,12229,0.08547800423141488
821001,-1.2679645391727083,12230,0.085222318190142
822001,-1.457752638634587,12230,0.08496739696962377
823001,-1.457046994241858,12230,0.08471323828209044
824001,-2.173920936621984,12230,0.08445983984661559
825001,-2.1229974852414455,12230,0.08420719938909557
826001,-1.1571787373341373,12230,0.08395531464222919
827001,-1.5223325608293374,12230,0.08370418334549729
828001,-1.4001709976386034,12230,0.0834538032451425
829001,-2.270573945626066,12230,0.08320417209414899
830001,-2.055768012544475,12230,0.08295528765222233
831001,-1.3848940729907593,12230,0.08270714768576937
832001,-1.7604288863540436,12230,0.08245974996787818
833001,-1.2997950040062363,12230,0.0822130922782981
834001,-0.9991972838718283,12230,0.08196717240341976
835001,-1.5666862730541975,12230,0.08172198813625528
836001,-2.0861194368618627,12230,0.08147753727641842
837001,-0.9260881523970088,12230,0.08123381763010484
838001,-1.5737076362638278,12230,0.08099082701007243
839001,-1.8944481254621448,12230,0.08074856323562166
840001,-2.664466980413495,12230,0.080507024132576
841001,-1.654445776954018,12230,0.08026620753326245
842001,-0.9236320083897229,12231,0.08002611127649205
843001,-1.661851632325579,12231,0.0797867332075405
844001,-1.8723711742425002,12231,0.0795480711781288
845001,-1.8822096503243066,12231,0.07931012304640402
846001,-1.3414213286378955,12231,0.07907288667692
847001,-1.3919512666191898,12231,0.07883635994061829
848001,-2.1396123202673576,12231,0.07860054071480894
849001,-2.184454112994934,12231,0.07836542688315153
850001,-2.082497293623951,12231,0.0781310163356361
851001,-1.9437682579074789,12232,0.0778973069685643
852001,-1.3729424463560775,12232,0.07766429668453043
853001,-1.576641082790399,12232,0.07743198339240268
854001,-1.401766688431589,12232,0.07720036500730432
855001,-1.3013788319927038,12232,0.07696943945059502
856001,-2.630694203876128,12232,0.07673920464985219
857001,-1.472324447931102,12232,0.07650965853885235
858001,-0.7314320457828248,12233,0.0762807990575526
859001,-1.3055438934376795,12233,0.07605262415207219
860001,-0.811828681461094,12234,0.075825131774674
861001,-1.537381652370485,12234,0.07559831988374621
862001,-1.1292494617173667,12234,0.07537218644378399
863001,-1.3972080202203516,12234,0.07514672942537118
864001,-0.8849357164958656,12234,0.07492194680516213
865001,-2.3572015881186474,12234,0.07469783656586354
866001,-2.360592453812793,12234,0.07447439669621629
867001,-1.3621163345461897,12234,0.07425162519097749
868001,-1.7720962628495402,12235,0.07402952005090238
869001,-0.9314951550312784,12236,0.0738080792827265
870001,-1.9985188814117802,12236,0.07358730089914768
871001,-1.5755356699142946,12237,0.07336718291880831
872001,-1.797738797735731,12237,0.07314772336627749
873001,-2.1659572128869526,12237,0.07292892027203336
874001,-2.375759145789993,12237,0.07271077167244534
875001,-1.2637701919073006,12237,0.07249327560975662
876001,-1.052480016597101,12238,0.07227643013206646
877001,-1.2069356095554802,12238,0.0720602332933128
878001,-0.7473304702941925,12238,0.07184468315325472
879001,-0.6870490310208797,12238,0.07162977777745502
880001,-1.0246902364118797,12238,0.07141551523726293
881001,-0.9213905432997699,12238,0.07120189360979672
882001,-1.3779752482218495,12238,0.07098891097792648
883001,-2.693051522392696,12238,0.07077656543025694
884001,-2.297495672044409,12238,0.07056485506111028
885001,-0.9201602207282228,12238,0.07035377797050901
886001,-2.2512688884483856,12238,0.07014333226415899
887001,-1.9452869610881938,12238,0.06993351605343236
888001,-1.4738091029436609,12238,0.06972432745535061
889001,-2.2944455785044493,12238,0.06951576459256771
890001,-0.7527236032956459,12238,0.06930782559335324
891001,-1.5589428410156256,12238,0.06910050859157559
892001,-3.377917964411567,12238,0.06889381172668518
893001,-3.30948426156998,12238,0.06868773314369785
894001,-1.6334761317899198,12238,0.06848227099317813
895001,-1.8342101442669374,12238,0.0682774234312227
896001,-1.935512185593827,12238,0.06807318861944378
897001,-1.4954524778087452,12238,0.06786956472495267
898001,-1.2542914532819807,12238,0.06766654992034334
899001,-1.532969731884731,12238,0.06746414238367594
900001,-1.264286877981855,12238,0.06726234029846052
901001,-1.241179742021915,12238,0.0670611418536407
902001,-1.3492098003968673,12238,0.06686054524357743
903001,-1.4675494292235298,12238,0.06666054866803275
904001,-0.7094342005913185,12238,0.06646115033215369
905001,-2.750694994133037,12238,0.06626234844645612
906001,-3.0741355894426152,12238,0.06606414122680872
907001,-1.4846121259085912,12238,0.06586652689441691
908001,-1.1778772433163975,12238,0.06566950367580697
909001,-1.2732142431880493,12238,0.06547306980281008
910001,-1.685013384765103,12238,0.06527722351254643
911001,-2.2386866113737978,12238,0.06508196304740944
912001,-1.7749197712392164,12238,0.06488728665504997
913001,-1.3390156545830476,12238,0.06469319258836059
914001,-1.8188867569804894,12239,0.0644996791054599
915001,-1.228064573580545,12239,0.0643067444696769
916001,-1.2131365822589175,12239,0.0641143869495354
917001,-2.3259312031722,12239,0.06392260481873854
918001,-1.3346935224953682,12239,0.06373139635615319
919001,-0.7584314175329444,12239,0.06354075984579455
920001,-1.0758846597246636,12239,0.06335069357681081
921001,-1.6429596379125524,12239,0.0631611958434677
922001,-2.23311831574483,12239,0.06297226494513325
923001,-2.570048887818632,12240,0.0627838991862625
924001,-1.7534524866771648,12240,0.06259609687638228
925001,-1.3970948383303257,12240,0.062408856330076055
926001,-1.7728740105016818,12240,0.06222217586696879
927001,-1.8472620671568254,12240,0.06203605381171188
928001,-1.4129187403053887,12241,0.061850488493968084
929001,-1.7083205334901461,12241,0.06166547824839658
930001,-0.8825045839500232,12241,0.061481021414637974
931001,-1.3583533906484828,12241,0.061297116337299444
932001,-1.4189070684954497,12241,0.061113761365939843
933001,-1.4955215152632246,12241,0.06093095485505491
934001,-2.2136593803569613,12241,0.060748695164062505
935001,-0.7536782984085867,12241,0.06056698065728787
936001,-1.3300944256844673,12241,0.06038580970394896
937001,-1.1344645151027712,12241,0.06020518067814181
938001,-1.481222148374749,12241,0.06002509195882594
939001,-1.5388124094710682,12241,0.059845541929809794
940001,-1.457263467045293,12241,0.05966652897973627
941001,-1.2934990834132,12241,0.059488051502068214
942001,-1.6367769560634469,12241,0.05931010789507404
943001,-0.911384381700941,12241,0.05913269656181335
944001,-0.9579566476036971,12242,0.05895581591012257
945001,-0.7550979123122267,12242,0.05877946435260069
946001,-2.2411430823372323,12242,0.058603640306595026
947001,-1.163375314455572,12242,0.058428342194186994
948001,-0.9040994798398133,12242,0.05825356844217796
949001,-0.8780055477081996,12242,0.058079317482075114
950001,-1.5308885249039386,12242,0.05790558775007741
951001,-1.5059206775024538,12242,0.05773237768706151
952001,-1.3528736400625299,12242,0.05755968573856782
953001,-1.887024417040277,12242,0.057387510354786495
954001,-1.5761047849029994,12242,0.057215849990543584
955001,-1.2705903181974967,12242,0.05704470310528713
956001,-0.8462026458037792,12242,0.05687406816307334
957001,-0.7714774974512203,12242,0.05670394363255282
958001,-1.4214922460347617,12242,0.05653432798695684
959001,-0.9172061830225507,12242,0.056365219704083584
960001,-1.348692598824765,12242,0.05619661726628455
961001,-1.527637915639442,12243,0.05602851916045088
962001,-1.5528278639271176,12243,0.05586092387799982
963001,-1.9664181805914165,12244,0.055693829914861145
964001,-1.65119449810948,12244,0.0555272357714637
965001,-0.8763952342974282,12245,0.055361139952721905
966001,-1.2551301197456792,12245,0.055195540968022365
967001,-0.6542978305777973,12245,0.05503043733121048
968001,-2.285749558644977,12245,0.0548658275605771
969001,-0.5396445617160559,12245,0.054701710178845245
970001,-1.1865200759748635,12245,0.05453808371315684
971001,-1.634732295801193,12245,0.05437494669505949
972001,-1.5737448277220167,12245,0.05421229766049331
973001,-1.0123416304733772,12245,0.05405013514977779
974001,-2.0578514420760188,12245,0.053888457707598675
975001,-0.6322509450823423,12246,0.05372726388299493
976001,-0.5800024132153216,12246,0.053566552229345706
977001,-2.1033358592107123,12246,0.05340632130435735
978001,-0.7657650194728726,12246,0.053246569670050474
979001,-0.7298089522378318,12246,0.05308729589274705
980001,-1.3419457427081334,12246,0.05292849854305753
981001,-1.5367718829512338,12246,0.052770176195868025
982001,-1.7222312865966007,12247,0.05261232743032754
983001,-1.1096554372292733,12247,0.052454950829835166
984001,-1.574397050068637,12247,0.052298044982027427
985001,-1.5801337667456015,12247,0.05214160847876556
986001,-2.1395301750183155,12247,0.051985639916122914
987001,-2.120887936435693,12247,0.051830137894372325
988001,-1.537152309025906,12247,0.051675101017973554
989001,-0.5437586302500668,12247,0.05152052789556079
990001,-1.5499971253121847,12247,0.05136641713993012
991001,-1.0307905517349722,12247,0.05121276736802713
992001,-1.3729573475592238,12247,0.051059577200934445
993001,-1.3465523116074753,12247,0.05090684526385939
994001,-1.1731610992870025,12247,0.05075457018612163
995001,-1.8499071915918037,12247,0.05060275060114088
996001,-1.4642326937375416,12247,0.050451385146424645
997001,-1.0698959519106643,12247,0.05030047246355597
998001,-2.5374872065154674,12247,0.05015001119818128
999001,-0.7319582272132874,12247,0.05
